agents,best_ratio_before,context_id,decision_status,feature_agents,feature_best_ratio_before,feature_blocked_count,feature_blocked_per_agent,feature_blocked_per_committed,feature_c_flow_update_ratio,feature_c_nonzero_edges,feature_c_update_count,feature_committed_count,feature_committed_per_agent,feature_cost_bounds_respected,feature_cost_max,feature_cost_min,feature_cost_span,feature_density,feature_f_nonzero_edges,feature_f_update_count,feature_free_cells,feature_has_incumbent_before,feature_improved_last_iteration,feature_ltm_iterations,feature_map_height,feature_map_width,feature_nonprogress_committed_count,feature_obstacle_ratio,feature_progress_committed_count,feature_progress_ratio,feature_returned_solutions_count_so_far,feature_wait_event_count,feature_wait_per_committed,has_incumbent_before,iteration,map,method,scen,seed,selected_candidate_id,source_log,trace_events_available,traffic_snapshot_available
100,1.2690378477,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:258,force_additive,100,1.2690378477,568,5.68,0.0873846153846,0,2118,2118,6500,65,1,11,1,10,0.1221001221,0,0,819,1,0,2,32,32,3523,0.2001953125,2977,0.458,1,229,0.0352307692308,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_force_additive_parity,random-32-32-20-random-133.scen,133,additive_ltm,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.2690378477,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:259,force_additive,100,1.2690378477,639,6.39,0.0912857142857,0,2333,2333,7000,70,1,11,1,10,0.1221001221,0,0,819,1,0,3,32,32,4155,0.2001953125,2845,0.406428571429,1,279,0.0398571428571,True,3,random-32-32-20,repair5g5_contextual_flow_shield_selector_force_additive_parity,random-32-32-20-random-133.scen,133,additive_ltm,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:260,applied,100,0,596,5.96,0.121632653061,0,0,0,4900,49,1,2,2,0,0.1221001221,0,0,819,0,1,0,32,32,2215,0.2001953125,2685,0.547959183673,1,266,0.0542857142857,False,0,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-133.scen,133,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.2690378477,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:261,applied,100,1.2690378477,573,5.73,0.106111111111,0,1528,1528,5400,54,1,11,1,10,0.1221001221,0,0,819,1,0,1,32,32,2485,0.2001953125,2915,0.539814814815,1,249,0.0461111111111,True,1,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-133.scen,133,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.2690378477,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:262,applied,100,1.2690378477,578,5.78,0.0889230769231,0,2118,2118,6500,65,1,11,1,10,0.1221001221,0,0,819,1,0,2,32,32,3543,0.2001953125,2957,0.454923076923,1,245,0.0376923076923,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-133.scen,133,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.2690378477,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:263,applied,100,1.2690378477,572,5.72,0.0986206896552,0,2326,2326,5800,58,1,11,1,10,0.1221001221,0,0,819,1,0,3,32,32,3071,0.2001953125,2729,0.470517241379,1,236,0.0406896551724,True,3,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-133.scen,133,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:264,applied,100,0,596,5.96,0.121632653061,0,0,0,4900,49,1,2,2,0,0.1221001221,0,0,819,0,1,0,32,32,2215,0.2001953125,2685,0.547959183673,1,266,0.0542857142857,False,0,random-32-32-20,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,random-32-32-20-random-133.scen,133,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.2690378477,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:265,applied,100,1.2690378477,516,5.16,0.097358490566,1.10724637681,1528,1528,5300,53,1,11,1,10,0.1221001221,1380,1380,819,1,1,1,32,32,2625,0.2001953125,2675,0.504716981132,1,217,0.0409433962264,True,1,random-32-32-20,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,random-32-32-20-random-133.scen,133,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.25900592795,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:266,applied,100,1.25900592795,529,5.29,0.103725490196,1.08172043011,2012,2012,5100,51,1,11,1,10,0.1221001221,1860,1860,819,1,1,2,32,32,2449,0.2001953125,2651,0.519803921569,1,220,0.043137254902,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,random-32-32-20-random-133.scen,133,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.24395804834,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:267,applied,100,1.24395804834,426,4.26,0.0835294117647,1.06504854369,2194,2194,5100,51,1,11,1,10,0.1221001221,2060,2060,819,1,1,3,32,32,2555,0.2001953125,2545,0.499019607843,1,176,0.0345098039216,True,3,random-32-32-20,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,random-32-32-20-random-133.scen,133,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:268,applied,100,0,596,5.96,0.121632653061,0,0,0,4900,49,1,2,2,0,0.1221001221,0,0,819,0,1,0,32,32,2215,0.2001953125,2685,0.547959183673,1,266,0.0542857142857,False,0,random-32-32-20,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,random-32-32-20-random-133.scen,133,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.2690378477,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:269,applied,100,1.2690378477,516,5.16,0.097358490566,1.10724637681,1528,1528,5300,53,1,11,1,10,0.1221001221,1380,1380,819,1,1,1,32,32,2625,0.2001953125,2675,0.504716981132,1,217,0.0409433962264,True,1,random-32-32-20,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,random-32-32-20-random-133.scen,133,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.25900592795,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:270,applied,100,1.25900592795,529,5.29,0.103725490196,1.08172043011,2012,2012,5100,51,1,11,1,10,0.1221001221,1860,1860,819,1,1,2,32,32,2449,0.2001953125,2651,0.519803921569,1,220,0.043137254902,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,random-32-32-20-random-133.scen,133,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.24395804834,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:271,applied,100,1.24395804834,426,4.26,0.0835294117647,1.06504854369,2194,2194,5100,51,1,11,1,10,0.1221001221,2060,2060,819,1,1,3,32,32,2555,0.2001953125,2545,0.499019607843,1,176,0.0345098039216,True,3,random-32-32-20,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,random-32-32-20-random-133.scen,133,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:272,force_additive,100,0,660,6.6,0.134693877551,0,0,0,4900,49,1,2,2,0,0.1221001221,0,0,819,0,1,0,32,32,2214,0.2001953125,2686,0.548163265306,1,295,0.0602040816327,False,0,random-32-32-20,repair5g5_contextual_flow_shield_selector_force_additive_parity,random-32-32-20-random-134.scen,134,additive_ltm,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.30157992565,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:273,force_additive,100,1.30157992565,704,7.04,0.0964383561644,0,1424,1424,7300,73,1,11,1,10,0.1221001221,0,0,819,1,0,1,32,32,4194,0.2001953125,3106,0.425479452055,1,320,0.0438356164384,True,1,random-32-32-20,repair5g5_contextual_flow_shield_selector_force_additive_parity,random-32-32-20-random-134.scen,134,additive_ltm,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.30157992565,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:274,force_additive,100,1.30157992565,541,5.41,0.0983636363636,0,2035,2035,5500,55,1,11,1,10,0.1221001221,0,0,819,1,1,2,32,32,2810,0.2001953125,2690,0.489090909091,1,240,0.0436363636364,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_force_additive_parity,random-32-32-20-random-134.scen,134,additive_ltm,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.29507434944,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:275,force_additive,100,1.29507434944,499,4.99,0.0941509433962,0,2247,2247,5300,53,1,11,1,10,0.1221001221,0,0,819,1,1,3,32,32,2644,0.2001953125,2656,0.501132075472,1,195,0.0367924528302,True,3,random-32-32-20,repair5g5_contextual_flow_shield_selector_force_additive_parity,random-32-32-20-random-134.scen,134,additive_ltm,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:276,applied,100,0,660,6.6,0.134693877551,0,0,0,4900,49,1,2,2,0,0.1221001221,0,0,819,0,1,0,32,32,2214,0.2001953125,2686,0.548163265306,1,295,0.0602040816327,False,0,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-134.scen,134,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.30157992565,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:277,applied,100,1.30157992565,704,7.04,0.0964383561644,0,1424,1424,7300,73,1,11,1,10,0.1221001221,0,0,819,1,0,1,32,32,4194,0.2001953125,3106,0.425479452055,1,320,0.0438356164384,True,1,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-134.scen,134,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.30157992565,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:278,applied,100,1.30157992565,589,5.89,0.107090909091,0,2035,2035,5500,55,1,11,1,10,0.1221001221,0,0,819,1,1,2,32,32,2828,0.2001953125,2672,0.485818181818,1,280,0.0509090909091,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-134.scen,134,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.29925650558,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:279,applied,100,1.29925650558,566,5.66,0.102909090909,0,2200,2200,5500,55,1,11,1,10,0.1221001221,0,0,819,1,0,3,32,32,2770,0.2001953125,2730,0.496363636364,1,236,0.0429090909091,True,3,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-134.scen,134,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:280,applied,100,0,660,6.6,0.134693877551,0,0,0,4900,49,1,2,2,0,0.1221001221,0,0,819,0,1,0,32,32,2214,0.2001953125,2686,0.548163265306,1,295,0.0602040816327,False,0,random-32-32-20,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,random-32-32-20-random-134.scen,134,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.30157992565,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:281,applied,100,1.30157992565,498,4.98,0.101632653061,1.11424100156,1424,1424,4900,49,1,11,1,10,0.1221001221,1278,1278,819,1,1,1,32,32,2262,0.2001953125,2638,0.538367346939,1,204,0.0416326530612,True,1,random-32-32-20,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,random-32-32-20-random-134.scen,134,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.25975836431,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:282,applied,100,1.25975836431,493,4.93,0.0966666666667,1.07409502262,1899,1899,5100,51,1,11,1,10,0.1221001221,1768,1768,819,1,1,2,32,32,2536,0.2001953125,2564,0.502745098039,1,228,0.0447058823529,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,random-32-32-20-random-134.scen,134,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.23698884758,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:283,applied,100,1.23698884758,517,5.17,0.0891379310345,1.06334371755,2048,2048,5800,58,1,11,1,10,0.1221001221,1926,1926,819,1,0,3,32,32,3230,0.2001953125,2570,0.443103448276,1,230,0.0396551724138,True,3,random-32-32-20,repair5g5_contextual_flow_shield_selector_shuffled_label_diagnostic,random-32-32-20-random-134.scen,134,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:284,applied,100,0,660,6.6,0.134693877551,0,0,0,4900,49,1,2,2,0,0.1221001221,0,0,819,0,1,0,32,32,2214,0.2001953125,2686,0.548163265306,1,295,0.0602040816327,False,0,random-32-32-20,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,random-32-32-20-random-134.scen,134,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.30157992565,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:285,applied,100,1.30157992565,498,4.98,0.101632653061,1.11424100156,1424,1424,4900,49,1,11,1,10,0.1221001221,1278,1278,819,1,1,1,32,32,2262,0.2001953125,2638,0.538367346939,1,204,0.0416326530612,True,1,random-32-32-20,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,random-32-32-20-random-134.scen,134,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.25975836431,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:286,applied,100,1.25975836431,493,4.93,0.0966666666667,1.07409502262,1899,1899,5100,51,1,11,1,10,0.1221001221,1768,1768,819,1,1,2,32,32,2536,0.2001953125,2564,0.502745098039,1,228,0.0447058823529,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,random-32-32-20-random-134.scen,134,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.23698884758,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:287,applied,100,1.23698884758,517,5.17,0.0891379310345,1.06334371755,2048,2048,5800,58,1,11,1,10,0.1221001221,1926,1926,819,1,0,3,32,32,3230,0.2001953125,2570,0.443103448276,1,230,0.0396551724138,True,3,random-32-32-20,repair5g5_contextual_flow_shield_selector_random_feature_diagnostic,random-32-32-20-random-134.scen,134,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:288,force_additive,100,0,531,5.31,0.0965454545455,0,0,0,5500,55,1,2,2,0,0.1221001221,0,0,819,0,1,0,32,32,2672,0.2001953125,2828,0.514181818182,1,239,0.0434545454545,False,0,random-32-32-20,repair5g5_contextual_flow_shield_selector_force_additive_parity,random-32-32-20-random-135.scen,135,additive_ltm,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.2249368155,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:289,force_additive,100,1.2249368155,769,7.69,0.108309859155,0,1478,1478,7100,71,1,11,1,10,0.1221001221,0,0,819,1,0,1,32,32,3822,0.2001953125,3278,0.461690140845,1,360,0.0507042253521,True,1,random-32-32-20,repair5g5_contextual_flow_shield_selector_force_additive_parity,random-32-32-20-random-135.scen,135,additive_ltm,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.2249368155,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:290,force_additive,100,1.2249368155,732,7.32,0.0822471910112,0,2077,2077,8900,89,1,11,1,10,0.1221001221,0,0,819,1,0,2,32,32,5790,0.2001953125,3110,0.349438202247,1,334,0.0375280898876,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_force_additive_parity,random-32-32-20-random-135.scen,135,additive_ltm,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.2249368155,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:291,force_additive,100,1.2249368155,660,6.6,0.06875,0,2238,2238,9600,96,1,11,1,10,0.1221001221,0,0,819,1,0,3,32,32,6516,0.2001953125,3084,0.32125,1,279,0.0290625,True,3,random-32-32-20,repair5g5_contextual_flow_shield_selector_force_additive_parity,random-32-32-20-random-135.scen,135,additive_ltm,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:292,applied,100,0,531,5.31,0.0965454545455,0,0,0,5500,55,1,2,2,0,0.1221001221,0,0,819,0,1,0,32,32,2672,0.2001953125,2828,0.514181818182,1,239,0.0434545454545,False,0,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-135.scen,135,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.2249368155,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:293,applied,100,1.2249368155,769,7.69,0.108309859155,0,1478,1478,7100,71,1,11,1,10,0.1221001221,0,0,819,1,0,1,32,32,3822,0.2001953125,3278,0.461690140845,1,360,0.0507042253521,True,1,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-135.scen,135,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.2249368155,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:294,applied,100,1.2249368155,647,6.47,0.11350877193,0,2077,2077,5700,57,1,11,1,10,0.1221001221,0,0,819,1,0,2,32,32,2666,0.2001953125,3034,0.532280701754,1,286,0.0501754385965,True,2,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-135.scen,135,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
100,1.2249368155,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl:295,applied,100,1.2249368155,809,8.09,0.0586231884058,0,2227,2227,13800,138,1,11,1,10,0.1221001221,0,0,819,1,0,3,32,32,10466,0.2001953125,3334,0.241594202899,1,351,0.0254347826087,True,3,random-32-32-20,repair5g5_contextual_flow_shield_selector_runtime,random-32-32-20-random-135.scen,135,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g5_runtime_smoke/phase5p5_repair5g5_runtime_smoke_ltm_updates.jsonl,True,False
