theta_id,map_family,agents,nominal_budget_ms,rows,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
repair5g550_theta_550000086,random,100,2000,57,False,False,False,False,False
repair5g550_theta_550000086,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000086,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000086,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000087,random,50,2000,34,False,False,False,False,False
repair5g550_theta_550000087,random,100,2000,58,False,False,False,False,False
repair5g550_theta_550000087,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000087,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000087,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000088,random,50,2000,33,False,False,False,False,False
repair5g550_theta_550000088,random,100,2000,59,False,False,False,False,False
repair5g550_theta_550000088,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000088,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000088,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000089,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000089,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000089,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000089,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000089,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000090,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000090,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000090,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000090,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000090,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000091,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000091,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000091,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000091,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000091,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000092,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000092,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000092,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000092,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000092,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000093,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000093,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000093,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000093,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000093,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000094,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000094,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000094,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000094,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000094,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000095,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000095,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000095,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000095,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000095,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000096,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000096,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000096,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000096,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000096,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000097,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000097,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000097,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000097,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000097,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000098,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000098,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000098,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000098,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000098,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000099,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000099,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000099,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000099,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000099,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000100,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000100,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000100,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000100,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000100,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000101,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000101,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000101,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000101,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000101,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000102,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000102,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000102,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000102,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000102,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000103,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000103,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000103,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000103,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000103,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000104,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000104,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000104,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000104,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000104,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000105,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000105,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000105,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000105,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000105,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000106,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000106,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000106,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000106,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000106,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000107,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000107,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000107,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000107,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000107,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000108,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000108,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000108,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000108,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000108,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000109,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000109,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000109,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000109,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000109,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000110,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000110,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000110,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000110,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000110,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000111,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000111,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000111,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000111,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000111,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000112,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000112,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000112,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000112,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000112,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000113,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000113,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000113,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000113,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000113,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000114,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000114,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000114,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000114,maze,100,2000,33,False,False,False,False,False
repair5g550_theta_550000114,warehouse,50,2000,14,False,False,False,False,False
repair5g550_theta_550000115,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000115,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000115,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000115,maze,100,2000,34,False,False,False,False,False
repair5g550_theta_550000115,warehouse,50,2000,13,False,False,False,False,False
repair5g550_theta_550000116,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000116,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000116,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000116,maze,100,2000,35,False,False,False,False,False
repair5g550_theta_550000116,warehouse,50,2000,12,False,False,False,False,False
repair5g550_theta_550000117,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000117,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000117,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000117,maze,100,2000,36,False,False,False,False,False
repair5g550_theta_550000117,warehouse,50,2000,11,False,False,False,False,False
repair5g550_theta_550000118,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000118,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000118,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000118,maze,100,2000,37,False,False,False,False,False
repair5g550_theta_550000118,warehouse,50,2000,10,False,False,False,False,False
repair5g550_theta_550000119,random,50,2000,32,False,False,False,False,False
repair5g550_theta_550000119,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000119,maze,50,2000,60,False,False,False,False,False
