candidate_id,theta_family,candidate_rows,paired_rows,success_regression_count_vs_static_flow,success_gain_count_vs_static_flow,success_rate_delta_vs_static_flow,both_success_quality_pairs_vs_static_flow,both_success_quality_delta_mean_vs_static_flow,both_success_quality_delta_median_vs_static_flow,better_count_vs_static_flow,worse_count_vs_static_flow,support_strata,support_seed_blocks,fingerprint_match_rate,candidate_recognized_all,cost_finite_all,theta_in_bounds_all,global_fixed_support_gate_passed,stage1_validation_ready,not_ready_reason,source_rounds,distance_from_current_static_flow,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
repair5g549_theta_549000118,g546_g548_safe_no_gain_neighborhood,28,28,0,0,0,18,-0.00500110149667,-0.00626304802,10,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.28052430895,1.25,1.25,1.25,0.75,0.75,1,0.769460361079,0.95,1,1.01476072048,1,0.35,0.75,0.262353525293,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001723,alpha_flow_wait_progress_sweep,28,28,0,2,0.0714285714286,14,-0.00495485540857,0.00086021505,6,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.05936188127,1.25,1.25,1.25,0.75,0.75,1,0.207940834118,0.95,1,1,1.33951382097,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000092,lambda_flow_lambda_cong_sweep,28,28,0,2,0.0714285714286,18,-0.00485656402956,0.004390779364,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.00734258531,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.92653014694,0.200809098382,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000081,static_flow_local_perturbation_fulltheta,28,28,0,2,0.0714285714286,18,-0.004831246659,0.00095877277,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.975999048,1.25,1.25,1.25,0.75,0.75,1,1.25,0.95,1,0.752243095514,1.09236321527,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000093,alpha_flow_wait_progress_sweep,28,28,0,2,0.0714285714286,18,-0.00470809739722,-0.01411509229,10,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,0.451760096479,1.25,1.25,1.25,0.75,0.75,1,0.282729434541,0.95,1,1,0.33836482327,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000062,lambda_flow_lambda_cong_sweep,28,28,0,0,0,20,-0.0046671880497,-0.0093670580935,14,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.74652010696,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.18054663891,1.14896020208,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002023,alpha_flow_wait_progress_sweep,28,28,0,0,0,22,-0.00443368194818,-0.01443123939,14,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,0.704736590527,1.25,1.25,1.25,0.75,0.75,1,0.68791487417,0.95,1,1,0.231607036786,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001728,g546_g548_safe_no_gain_neighborhood,28,28,0,0,0,14,-0.00440248637857,-0.00414937759,8,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.21357461952,1.25,1.25,1.25,0.75,0.75,1,1.00731908536,0.95,1,0.85524518951,1,0.35,0.75,0.552776594447,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000112,lambda_flow_lambda_cong_sweep,28,28,0,2,0.0714285714286,18,-0.00402865927111,-0.00597701149,12,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.82382595235,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.901794196412,1.38843022314,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001512,lambda_flow_lambda_cong_sweep,28,28,0,0,0,16,-0.00393901033338,-0.007772189245,10,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.95485869028,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.743851512297,1.34806530387,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001285,goal_projection_mode_ablation,28,28,0,0,0,20,-0.003873969152,-0.002076686515,10,10,4,5,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,0.979785640429,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.269678460643,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001284,edge_cost_clamp_sweep,28,28,0,0,0,20,-0.003873969152,-0.002076686515,10,10,4,5,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.09328291344,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.827297845404,9.41461317077,1,0,0,False,False,False,False,False
repair5g549_theta_549001968,g546_g548_safe_no_gain_neighborhood,28,28,0,0,0,20,-0.003816659472,-0.00517114859,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.11564678204,1.25,1.25,1.25,0.75,0.75,1,0.64857980284,0.95,1,1.03496073008,1,0.35,0.75,0.328633342733,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001083,alpha_flow_wait_progress_sweep,28,28,0,0,0,21,-0.0034105760319,-0.01247216036,11,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,0.916221167558,1.25,1.25,1.25,0.75,0.75,1,0.321740606519,0.95,1,1,0.988243023514,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001982,lambda_flow_lambda_cong_sweep,28,28,0,0,0,20,-0.003190880665,0.009230738105,4,16,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.28228103544,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.08826382347,0.591025817948,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002030,negative_control,28,28,0,0,0,22,-0.00303259084727,0.00847457627,10,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.42700924598,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.35045429909,1.00095549809,0.35,0.75,1,10.562994874,0,0,1,False,False,False,False,False
repair5g549_theta_549000014,edge_cost_clamp_sweep,28,28,0,0,0,22,-0.00295461479982,-0.00406504065,12,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.97924414151,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.736289277421,11.6438527123,1,0,0,False,False,False,False,False
repair5g549_theta_549001304,edge_cost_clamp_sweep,28,28,0,0,0,20,-0.002925546572,-0.00051215893,10,10,4,5,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.40307129386,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.768383963232,8.48966702067,1,0,0,False,False,False,False,False
repair5g549_theta_549001314,edge_cost_clamp_sweep,28,28,0,0,0,20,-0.002925546572,-0.00051215893,10,10,4,5,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.55450999098,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.351356297287,11.8919402161,1,0,0,False,False,False,False,False
repair5g549_theta_549000088,g546_g548_safe_no_gain_neighborhood,28,28,0,2,0.0714285714286,18,-0.00291060058722,0,8,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.08519392628,1.25,1.25,1.25,0.75,0.75,1,0.968799162402,0.95,1,0.790179669641,1,0.35,0.75,0.674749300501,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001502,lambda_flow_lambda_cong_sweep,28,28,0,2,0.0714285714286,16,-0.002848908905,-0.005255026775,10,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.20294019412,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.808878382243,0.317727864544,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001328,g546_g548_safe_no_gain_neighborhood,28,28,0,0,0,18,-0.00256896881,0.00241779498,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.27830074673,1.25,1.25,1.25,0.75,0.75,1,0.822015755968,0.95,1,0.951773246454,1,0.35,0.75,0.320653958692,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000091,static_flow_local_perturbation_fulltheta,28,28,0,2,0.0714285714286,18,-0.00252178596822,-0.005854372484,10,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.22716022568,1.25,1.25,1.25,0.75,0.75,1,0.75281009438,0.95,1,0.92525514949,0.825250949498,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001063,alpha_flow_wait_progress_sweep,28,28,0,2,0.0714285714286,21,-0.0022958135319,-0.00356347439,13,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.02825594349,1.25,1.25,1.25,0.75,0.75,1,0.211890826218,0.95,1,1,1.28811492377,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001536,alpha_cong_commit_nonprogress_sweep,28,28,0,4,0.142857142857,16,-0.00224212038125,-0.005026516475,8,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.09137921724,1.25,1.74982250035,1.25,0.75,0.75,1,1,0.95,1,0.775145449709,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001985,goal_projection_mode_ablation,28,28,0,0,0,20,-0.002238619977,-0.00837235624,12,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.76991306017,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.704869590261,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549001073,alpha_flow_wait_progress_sweep,28,28,0,0,0,21,-0.00221841150857,-0.01397379913,11,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,0.57671484657,1.25,1.25,1.25,0.75,0.75,1,0.352889294221,0.95,1,1,0.44160511679,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001581,static_flow_local_perturbation_fulltheta,28,28,0,0,0,12,-0.00192291233833,-0.003689025215,10,2,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.67512008976,1.25,1.25,1.25,0.75,0.75,1,1.20635338729,0.95,1,0.875133049734,0.877755644489,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000039,surrogate_guided_theta_if_model_exists,28,28,0,0,0,22,-0.00152238955555,0.00380589914,8,14,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.44513216974,1.25,1.42134710731,1.25,0.75,0.75,1,1,0.95,1,1.12764544471,0.570613558773,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001076,alpha_cong_commit_nonprogress_sweep,28,28,0,3,0.107142857143,21,-0.00137180461429,0.00801781737,7,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.94303491393,1.25,0.713567072866,1.25,0.75,0.75,1,1,0.95,1,1.04722190556,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001976,alpha_cong_commit_nonprogress_sweep,28,28,0,0,0,20,-0.00123899492,0.00661823214,6,14,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.59447161105,1.25,1.19257236486,1.25,0.75,0.75,1,1,0.95,1,1.08186283627,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001735,goal_projection_mode_ablation,28,28,0,0,0,14,-0.00102343154571,-0.00262008733,8,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.66967726065,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.30451589097,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001724,edge_cost_clamp_sweep,28,28,0,0,0,14,-0.00102343154571,-0.00262008733,8,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.89389731221,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.978075293849,9.40800918398,1,0,0,False,False,False,False,False
repair5g549_theta_549001734,edge_cost_clamp_sweep,28,28,0,4,0.142857142857,14,-0.00102343154571,-0.00262008733,8,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.13655882688,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.937343625313,8.6545986908,1,0,0,False,False,False,False,False
repair5g549_theta_549000041,static_flow_local_perturbation_fulltheta,28,28,0,0,0,20,-0.0010079590383,-0.0015387082615,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.72351347297,1.25,1.25,1.25,0.75,0.75,1,1.08801322397,0.95,1,0.766951466097,0.930081539837,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001245,goal_projection_mode_ablation,28,28,0,0,0,20,-0.000933776542,0.004335594485,8,12,4,5,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.75850808298,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.687762124476,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549001293,alpha_flow_wait_progress_sweep,28,28,0,0,0,20,-0.000909363328,0.001388417435,8,12,4,5,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.12448475103,1.25,1.25,1.25,0.75,0.75,1,0.542928914142,0.95,1,1,1.03521242958,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001308,g546_g548_safe_no_gain_neighborhood,28,28,0,0,0,20,-0.00065347518,-0.0093722005,12,8,4,5,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.70292074416,1.25,1.25,1.25,0.75,0.75,1,0.742239015522,0.95,1,1.12062470875,1,0.35,0.75,0.758621382757,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001943,alpha_flow_wait_progress_sweep,28,28,0,0,0,20,-0.000113710335,0.01040799334,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,0.917491165017,1.25,1.25,1.25,0.75,0.75,1,0.423535402929,0.95,1,1,0.867994264011,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001984,edge_cost_clamp_sweep,28,28,0,0,0,20,2.5719388e-05,0.003436300045,8,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.24722360556,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.46268007464,11.256521487,1,0,0,False,False,False,False,False
repair5g549_theta_549001994,edge_cost_clamp_sweep,28,28,0,0,0,20,2.5719388e-05,0.003436300045,8,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.35692038615,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.476636046728,10.2302595395,1,0,0,False,False,False,False,False
repair5g549_theta_549002012,lambda_flow_lambda_cong_sweep,28,28,0,0,0,20,2.5918664e-05,0.001892758465,8,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,0.889427821142,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.06617386765,0.0348809302381,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001568,g546_g548_safe_no_gain_neighborhood,28,28,0,4,0.142857142857,14,6.70741314286e-05,0.00106951872,6,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.12912125842,1.25,1.25,1.25,0.75,0.75,1,0.672772654455,0.95,1,0.941448667103,1,0.35,0.75,0.350736148528,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001713,alpha_flow_wait_progress_sweep,28,28,0,0,0,16,0.00030248971275,0.004197774335,8,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,0.600383799232,1.25,1.25,1.25,0.75,0.75,1,0.733991032018,0.95,1,1,0.0197864604271,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001053,alpha_flow_wait_progress_sweep,28,28,0,1,0.0357142857143,21,0.000469015734762,0,9,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,0.700483599033,1.25,1.25,1.25,0.75,0.75,1,0.0489424021152,0.95,1,1,0.991994516011,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000058,g546_g548_safe_no_gain_neighborhood,28,28,0,0,0,20,0.0005005049292,0.00458209234,6,14,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.34663626006,1.25,1.25,1.25,0.75,0.75,1,0.958090983818,0.95,1,0.952253595493,1,0.35,0.75,0.350687198626,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002006,alpha_cong_commit_nonprogress_sweep,28,28,0,0,0,20,0.000618306885,0.01170579351,8,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.81931276138,1.25,1.57112535775,1.25,0.75,0.75,1,1,0.95,1,1.09574580851,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001725,goal_projection_mode_ablation,28,28,0,2,0.0714285714286,14,0.000668890022857,-0.00289575289,8,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.79215601569,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.738234023532,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549001091,static_flow_local_perturbation_fulltheta,28,28,0,2,0.0714285714286,21,0.000753537014762,-0.00525854514,11,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.49698192603,1.25,1.25,1.25,0.75,0.75,1,1.04639430721,0.95,1,1.1335483329,0.789477221046,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001253,alpha_flow_wait_progress_sweep,28,28,0,0,0,20,0.001063577926,-0.002890311785,10,10,4,5,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.31880536239,1.25,1.25,1.25,0.75,0.75,1,1.0724016052,0.95,1,1,0.691326117348,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000042,lambda_flow_lambda_cong_sweep,28,28,0,2,0.0714285714286,20,0.0013046277853,0.00026860309,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.45675468649,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.05991088018,0.895265709469,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001573,alpha_flow_wait_progress_sweep,28,28,0,2,0.0714285714286,14,0.00139795868429,0.00915331808,4,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,0.90145519709,1.25,1.25,1.25,0.75,0.75,1,0.719053561893,0.95,1,1,0.489318521363,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001043,alpha_flow_wait_progress_sweep,28,28,0,3,0.107142857143,21,0.00148902205476,0.00267260579,9,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.72710854578,1.25,1.25,1.25,0.75,0.75,1,1.20965883068,0.95,1,1,1.13907222186,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000028,g546_g548_safe_no_gain_neighborhood,28,28,0,0,0,22,0.00157735320709,0.00355871886,10,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.21324380352,1.25,1.25,1.25,0.75,0.75,1,0.738498623003,0.95,1,1.03333248334,1,0.35,0.75,0.308165683669,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001930,negative_control,28,28,0,0,0,20,0.001609562881,0.00542436287,6,14,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.93051523896,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.801984396031,0.377820744359,0.35,0.75,1,11.722476555,0,0,1,False,False,False,False,False
repair5g549_theta_549002013,alpha_flow_wait_progress_sweep,28,28,0,0,0,20,0.001866404843,0.00032152864,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.47426105148,1.25,1.25,1.25,0.75,0.75,1,1.01216172568,0.95,1,1,0.996797506405,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000086,alpha_cong_commit_nonprogress_sweep,28,28,0,2,0.0714285714286,18,0.002113984732,-0.00336700337,12,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.94114051772,1.25,1.74297876404,1.25,0.75,0.75,1,1,0.95,1,1.08009083982,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000038,g546_g548_safe_no_gain_neighborhood,28,28,0,0,0,22,0.00214464173773,0.00848896435,10,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.76634599064,1.25,1.25,1.25,0.75,0.75,1,0.514158771682,0.95,1,1.30652173696,1,0.35,0.75,0.713627072746,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001702,lambda_flow_lambda_cong_sweep,28,28,0,0,0,16,0.002221082934,0.002587218855,6,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.49427261145,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.995817008366,1.03513442973,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002005,goal_projection_mode_ablation,28,28,0,0,0,20,0.002409624546,0.00108225108,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,0.81287497425,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.0193124613751,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002004,edge_cost_clamp_sweep,28,28,0,0,0,20,0.002409624546,0.00108225108,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.58815192369,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.637399725201,8.44792710415,1,0,0,False,False,False,False,False
repair5g549_theta_549002014,edge_cost_clamp_sweep,28,28,0,0,0,20,0.002409624546,0.00108225108,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.62158985682,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.493352763294,9.08242583515,1,0,0,False,False,False,False,False
repair5g549_theta_549001588,g546_g548_safe_no_gain_neighborhood,28,28,0,0,0,12,0.00248411576833,0.0008605852,4,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,1.61844365645,1.25,1.25,1.25,0.75,0.75,1,0.437151325697,0.95,1,1.00676638647,1,0.35,0.75,0.553532842934,11,1,0,0,False,False,False,False,False
